tau_c	metric	value
1200.0	fidelity1	0.7816551924
1200.0	fidelity1	0.7617413402
1200.0	fidelity1	0.7815895081
1200.0	fidelity1	0.7780141234
1200.0	fidelity1	0.7663151622
1200.0	fidelity1	0.7736320496
1200.0	fidelity1	0.7786625624
1200.0	fidelity1	0.7795664668
1200.0	fidelity1	0.7817581892
1200.0	fidelity1	0.7663121223
1200.0	fidelity1	0.7750792503
1200.0	fidelity1	0.7810313106
1200.0	fidelity1	0.7795615196
1200.0	fidelity1	0.7569316626
1200.0	fidelity1	0.7642340064
1200.0	fidelity1	0.7755052447
1200.0	fidelity1	0.7813817859
1200.0	fidelity1	0.7765638828
1200.0	fidelity1	0.7815806866
1200.0	fidelity1	0.7405826449
1200.0	fidelity1	0.7817527652
1200.0	fidelity1	0.7817570567
1200.0	fidelity1	0.7735363841
1200.0	fidelity1	0.7817430496
1200.0	fidelity1	0.7816653252
1200.0	fidelity1	0.7806985378
1200.0	fidelity1	0.7680158615
1200.0	fidelity1	0.7708262205
1200.0	fidelity1	0.7801669836
1200.0	fidelity1	0.7817430496
1200.0	fidelity1	0.7790341377
1200.0	fidelity1	0.7645606399
1200.0	fidelity1	0.7816624641
1200.0	fidelity1	0.7804481387
1200.0	fidelity1	0.7816432714
1200.0	fidelity1	0.7812194228
1200.0	fidelity1	0.7785994411
1200.0	fidelity1	0.7809140086
1200.0	fidelity1	0.7808147669
1200.0	fidelity1	0.7811568975
1200.0	fidelity1	0.7816371918
1200.0	fidelity1	0.7488843799
1200.0	fidelity1	0.7597011328
1200.0	fidelity1	0.7811293602
1200.0	fidelity1	0.7812845111
1200.0	fidelity1	0.7816826701
1200.0	fidelity1	0.7673788071
1200.0	fidelity1	0.7719360590
1200.0	fidelity1	0.7817012668
1200.0	fidelity1	0.7798914313
1200.0	fidelity1	0.7788376808
1200.0	fidelity1	0.7808822989
1200.0	fidelity1	0.7804891467
1200.0	fidelity1	0.7745129466
1200.0	fidelity1	0.7816267014
1200.0	fidelity1	0.7814065814
1200.0	fidelity1	0.7782938480
1200.0	fidelity1	0.7740381956
1200.0	trace_distance	0.3464086652
1200.0	trace_distance	0.3442892432
1200.0	trace_distance	0.3448334336
1200.0	trace_distance	0.3554385900
1200.0	trace_distance	0.3435627818
1200.0	trace_distance	0.3335604072
1200.0	trace_distance	0.3824763000
1200.0	trace_distance	0.3273709416
1200.0	trace_distance	0.3295362592
1200.0	trace_distance	0.3376578093
1200.0	trace_distance	0.3442998528
1200.0	trace_distance	0.3416298628
1200.0	trace_distance	0.3317430019
1200.0	trace_distance	0.3353951275
1200.0	trace_distance	0.3300633729
1200.0	trace_distance	0.3451138139
1200.0	trace_distance	0.3344735503
1200.0	trace_distance	0.3277660608
1200.0	trace_distance	0.3328956068
1200.0	trace_distance	0.3280611336
1200.0	trace_distance	0.3276190758
1200.0	trace_distance	0.3363727927
1200.0	trace_distance	0.3679839373
1200.0	trace_distance	0.3365627229
1200.0	trace_distance	0.3488815427
1200.0	trace_distance	0.3274997771
1200.0	trace_distance	0.3274036050
1200.0	trace_distance	0.3334118724
1200.0	trace_distance	0.3823490143
1200.0	trace_distance	0.3273643255
1200.0	trace_distance	0.3321585655
1200.0	trace_distance	0.3324425817
1200.0	trace_distance	0.3513328731
1200.0	trace_distance	0.3407576084
1200.0	trace_distance	0.3296455741
1200.0	trace_distance	0.3291366994
1200.0	trace_distance	0.3284456134
1200.0	trace_distance	0.3273649216
1200.0	trace_distance	0.3302237988
1200.0	trace_distance	0.3281261325
1200.0	trace_distance	0.3553553522
1200.0	trace_distance	0.3278649747
1200.0	trace_distance	0.3275988102
1200.0	trace_distance	0.3703940511
1200.0	trace_distance	0.3277491927
1200.0	trace_distance	0.3358308673
1200.0	trace_distance	0.3610140681
1200.0	trace_distance	0.3454786539
1200.0	trace_distance	0.3343799710
1200.0	trace_distance	0.3323462605
1200.0	trace_distance	0.3273630738
1200.0	trace_distance	0.3610205054
1200.0	trace_distance	0.3423227072
1200.0	trace_distance	0.3290241659
1200.0	trace_distance	0.3323577642
1200.0	trace_distance	0.3800081611
1200.0	trace_distance	0.3653118610
1200.0	trace_distance	0.3413884640
1200.0	trace_distance	0.3282243609
1200.0	trace_distance	0.3390544951
1200.0	trace_distance	0.3277691007
1200.0	trace_distance	0.4110107422
1200.0	trace_distance	0.3273751140
1200.0	trace_distance	0.3273653984
1200.0	trace_distance	0.3456866145
1200.0	trace_distance	0.3273975849
1200.0	trace_distance	0.3275754452
1200.0	trace_distance	0.3297817707
1200.0	trace_distance	0.3574633002
1200.0	trace_distance	0.3515172601
1200.0	trace_distance	0.3309881091
1200.0	trace_distance	0.3273976445
1200.0	trace_distance	0.3335453868
1200.0	trace_distance	0.3646407425
1200.0	trace_distance	0.3275820017
1200.0	trace_distance	0.3303503394
1200.0	trace_distance	0.3276259601
1200.0	trace_distance	0.3285948634
1200.0	trace_distance	0.3345215321
1200.0	trace_distance	0.3292915225
1200.0	trace_distance	0.3295173347
1200.0	trace_distance	0.3287376761
1200.0	trace_distance	0.3276397586
1200.0	trace_distance	0.3955718279
1200.0	trace_distance	0.3745030165
1200.0	trace_distance	0.3287998438
1200.0	trace_distance	0.3284460604
1200.0	trace_distance	0.3275358677
1200.0	trace_distance	0.3587968946
1200.0	trace_distance	0.3491417170
1200.0	trace_distance	0.3274931312
1200.0	trace_distance	0.3316121101
1200.0	trace_distance	0.3339868784
1200.0	trace_distance	0.3293637633
1200.0	trace_distance	0.3302572966
1200.0	trace_distance	0.3435610533
1200.0	trace_distance	0.3276637197
1200.0	trace_distance	0.3281673193
1200.0	trace_distance	0.3352061510
1200.0	trace_distance	0.3445962667
2400.0	fidelity1	0.7809903026
2400.0	fidelity1	0.7814003825
2400.0	fidelity1	0.7810794711
2400.0	fidelity1	0.7790093422
2400.0	fidelity1	0.7814217806
2400.0	fidelity1	0.7787250280
2400.0	fidelity1	0.7793587446
2400.0	fidelity1	0.7810971141
2400.0	fidelity1	0.7810690403
2400.0	fidelity1	0.7798229456
2400.0	fidelity1	0.7812439799
2400.0	fidelity1	0.7815453410
2400.0	fidelity1	0.7816778421
2400.0	fidelity1	0.7816171646
2400.0	fidelity1	0.7814625502
2400.0	fidelity1	0.7811988592
2400.0	fidelity1	0.7810066938
2400.0	fidelity1	0.7759876251
2400.0	fidelity1	0.7815999985
2400.0	fidelity1	0.7809448242
2400.0	fidelity1	0.7810821533
2400.0	fidelity1	0.7792586088
2400.0	fidelity1	0.7805650234
2400.0	fidelity1	0.7817084789
2400.0	fidelity1	0.7815357447
2400.0	fidelity1	0.7791242599
2400.0	fidelity1	0.7799253464
2400.0	fidelity1	0.7810148001
2400.0	fidelity1	0.7816345096
2400.0	fidelity1	0.7807116508
2400.0	fidelity1	0.7813875079
2400.0	fidelity1	0.7810463905
2400.0	fidelity1	0.7809483409
2400.0	fidelity1	0.7807121277
2400.0	fidelity1	0.7801173925
2400.0	fidelity1	0.7810057402
2400.0	fidelity1	0.7766311169
2400.0	fidelity1	0.7791217566
2400.0	fidelity1	0.7807941437
2400.0	fidelity1	0.7781209946
2400.0	fidelity1	0.7816578746
2400.0	fidelity1	0.7800323963
2400.0	fidelity1	0.7814803123
2400.0	fidelity1	0.7816513777
2400.0	fidelity1	0.7749316096
2400.0	fidelity1	0.7809567451
2400.0	fidelity1	0.7742123604
2400.0	fidelity1	0.7816343307
2400.0	fidelity1	0.7816728354
2400.0	fidelity1	0.7763725519
2400.0	fidelity1	0.7801628113
2400.0	fidelity1	0.7817453742
2400.0	fidelity1	0.7817575932
2400.0	fidelity1	0.7795753479
2400.0	fidelity1	0.7817522883
2400.0	fidelity1	0.7781690359
2400.0	fidelity1	0.7799967527
2400.0	fidelity1	0.7763897777
2400.0	fidelity1	0.7816655636
2400.0	fidelity1	0.7794451714
2400.0	fidelity1	0.7778886557
2400.0	fidelity1	0.7810691595
2400.0	fidelity1	0.7794313431
2400.0	fidelity1	0.7786129713
2400.0	fidelity1	0.7816672325
2400.0	fidelity1	0.7766927481
2400.0	fidelity1	0.7817294598
2400.0	fidelity1	0.7817532420
2400.0	fidelity1	0.7812762260
2400.0	fidelity1	0.7812299728
2400.0	fidelity1	0.7776533961
2400.0	fidelity1	0.7813367844
2400.0	fidelity1	0.7817444205
2400.0	fidelity1	0.7814644575
2400.0	fidelity1	0.7817572951
2400.0	fidelity1	0.7816237211
2400.0	fidelity1	0.7815556526
2400.0	fidelity1	0.7799031138
2400.0	fidelity1	0.7814174891
2400.0	fidelity1	0.7816373706
2400.0	fidelity1	0.7813363075
2400.0	fidelity1	0.7808915377
2400.0	fidelity1	0.7811591029
2400.0	fidelity1	0.7793129683
2400.0	fidelity1	0.7794522643
2400.0	fidelity1	0.7813720703
2400.0	fidelity1	0.7788788676
2400.0	fidelity1	0.7786340714
2400.0	fidelity1	0.7795152664
2400.0	fidelity1	0.7799355388
2400.0	fidelity1	0.7816417217
2400.0	fidelity1	0.7814945579
2400.0	fidelity1	0.7796532512
2400.0	fidelity1	0.7813200951
2400.0	fidelity1	0.7789629698
2400.0	fidelity1	0.7816681862
2400.0	fidelity1	0.7813287973
2400.0	fidelity1	0.7796718478
2400.0	fidelity1	0.7816553116
2400.0	fidelity1	0.7798905373
2400.0	trace_distance	0.3291175067
2400.0	trace_distance	0.3281819224
2400.0	trace_distance	0.3289139867
2400.0	trace_distance	0.3336011767
2400.0	trace_distance	0.3281327784
2400.0	trace_distance	0.3342398405
2400.0	trace_distance	0.3328142166
2400.0	trace_distance	0.3288741410
2400.0	trace_distance	0.3289379478
2400.0	trace_distance	0.3317673206
2400.0	trace_distance	0.3285392225
2400.0	trace_distance	0.3278501928
2400.0	trace_distance	0.3275468647
2400.0	trace_distance	0.3276861906
2400.0	trace_distance	0.3280392885
2400.0	trace_distance	0.3286423087
2400.0	trace_distance	0.3290802836
2400.0	trace_distance	0.3403271437
2400.0	trace_distance	0.3277248740
2400.0	trace_distance	0.3292213678
2400.0	trace_distance	0.3289079666
2400.0	trace_distance	0.3330406845
2400.0	trace_distance	0.3300849199
2400.0	trace_distance	0.3274771571
2400.0	trace_distance	0.3278720975
2400.0	trace_distance	0.3333424330
2400.0	trace_distance	0.3315347135
2400.0	trace_distance	0.3290617466
2400.0	trace_distance	0.3276461959
2400.0	trace_distance	0.3297520876
2400.0	trace_distance	0.3282114565
2400.0	trace_distance	0.3289894462
2400.0	trace_distance	0.3292136490
2400.0	trace_distance	0.3297507167
2400.0	trace_distance	0.3311004043
2400.0	trace_distance	0.3290821314
2400.0	trace_distance	0.3389056027
2400.0	trace_distance	0.3333489299
2400.0	trace_distance	0.3295639157
2400.0	trace_distance	0.3355922103
2400.0	trace_distance	0.3275923729
2400.0	trace_distance	0.3312931061
2400.0	trace_distance	0.3279986978
2400.0	trace_distance	0.3276081979
2400.0	trace_distance	0.3426459730
2400.0	trace_distance	0.3291940987
2400.0	trace_distance	0.3442164660
2400.0	trace_distance	0.3276467323
2400.0	trace_distance	0.3275581598
2400.0	trace_distance	0.3394775987
2400.0	trace_distance	0.3309980035
2400.0	trace_distance	0.3273922503
2400.0	trace_distance	0.3273642063
2400.0	trace_distance	0.3323262930
2400.0	trace_distance	0.3273761868
2400.0	trace_distance	0.3354848623
2400.0	trace_distance	0.3313744664
2400.0	trace_distance	0.3394398689
2400.0	trace_distance	0.3275749087
2400.0	trace_distance	0.3326195478
2400.0	trace_distance	0.3361114264
2400.0	trace_distance	0.3289375305
2400.0	trace_distance	0.3326506615
2400.0	trace_distance	0.3344908357
2400.0	trace_distance	0.3275713921
2400.0	trace_distance	0.3387694955
2400.0	trace_distance	0.3274289966
2400.0	trace_distance	0.3273744583
2400.0	trace_distance	0.3284650445
2400.0	trace_distance	0.3285709023
2400.0	trace_distance	0.3366357684
2400.0	trace_distance	0.3283275366
2400.0	trace_distance	0.3273942471
2400.0	trace_distance	0.3280357122
2400.0	trace_distance	0.3273646235
2400.0	trace_distance	0.3276710510
2400.0	trace_distance	0.3278264403
2400.0	trace_distance	0.3315860629
2400.0	trace_distance	0.3281426430
2400.0	trace_distance	0.3276394010
2400.0	trace_distance	0.3283280134
2400.0	trace_distance	0.3293422461
2400.0	trace_distance	0.3287324011
2400.0	trace_distance	0.3329181969
2400.0	trace_distance	0.3326037526
2400.0	trace_distance	0.3282458186
2400.0	trace_distance	0.3338944316
2400.0	trace_distance	0.3344435692
2400.0	trace_distance	0.3324615061
2400.0	trace_distance	0.3315125108
2400.0	trace_distance	0.3276298344
2400.0	trace_distance	0.3279664814
2400.0	trace_distance	0.3321499825
2400.0	trace_distance	0.3283651471
2400.0	trace_distance	0.3337056935
2400.0	trace_distance	0.3275693059
2400.0	trace_distance	0.3283448219
2400.0	trace_distance	0.3321088552
2400.0	trace_distance	0.3275983334
2400.0	trace_distance	0.3316142857
5000.0	fidelity1	0.7817584276
5000.0	fidelity1	0.7815636396
5000.0	fidelity1	0.7813410759
5000.0	fidelity1	0.7816038132
5000.0	fidelity1	0.7814778090
5000.0	fidelity1	0.7817066908
5000.0	fidelity1	0.7813948393
5000.0	fidelity1	0.7813431025
5000.0	fidelity1	0.7800307274
5000.0	fidelity1	0.7814657688
5000.0	fidelity1	0.7806951404
5000.0	fidelity1	0.7817444801
5000.0	fidelity1	0.7805604339
5000.0	fidelity1	0.7816182971
5000.0	fidelity1	0.7803399563
5000.0	fidelity1	0.7812694311
5000.0	fidelity1	0.7812771201
5000.0	fidelity1	0.7815326452
5000.0	fidelity1	0.7809631228
5000.0	fidelity1	0.7816524506
5000.0	fidelity1	0.7814437747
5000.0	fidelity1	0.7786607146
5000.0	fidelity1	0.7817493677
5000.0	fidelity1	0.7817577124
5000.0	fidelity1	0.7811824679
5000.0	fidelity1	0.7808913589
5000.0	fidelity1	0.7815331221
5000.0	fidelity1	0.7809182405
5000.0	fidelity1	0.7800695300
5000.0	fidelity1	0.7807308435
5000.0	fidelity1	0.7814273238
5000.0	fidelity1	0.7813771963
5000.0	fidelity1	0.7817298770
5000.0	fidelity1	0.7817502022
5000.0	fidelity1	0.7815770507
5000.0	fidelity1	0.7775287628
5000.0	fidelity1	0.7808283567
5000.0	fidelity1	0.7813028097
5000.0	fidelity1	0.7815397978
5000.0	fidelity1	0.7812091112
5000.0	fidelity1	0.7811259627
5000.0	fidelity1	0.7810044289
5000.0	fidelity1	0.7815843821
5000.0	fidelity1	0.7815474272
5000.0	fidelity1	0.7817581892
5000.0	fidelity1	0.7817248106
5000.0	fidelity1	0.7817578316
5000.0	fidelity1	0.7807407379
5000.0	fidelity1	0.7814686298
5000.0	fidelity1	0.7788978815
5000.0	fidelity1	0.7816280127
5000.0	fidelity1	0.7817535400
5000.0	fidelity1	0.7792650461
5000.0	fidelity1	0.7813544273
5000.0	fidelity1	0.7817502022
5000.0	fidelity1	0.7816039324
5000.0	fidelity1	0.7798589468
5000.0	fidelity1	0.7811212540
5000.0	fidelity1	0.7816110849
5000.0	fidelity1	0.7816187739
5000.0	fidelity1	0.7817260623
5000.0	fidelity1	0.7817379832
5000.0	fidelity1	0.7817481756
5000.0	fidelity1	0.7796213031
5000.0	fidelity1	0.7800923586
5000.0	fidelity1	0.7813602686
5000.0	fidelity1	0.7816883922
5000.0	fidelity1	0.7817568779
5000.0	fidelity1	0.7815577984
5000.0	fidelity1	0.7815088034
5000.0	fidelity1	0.7816559672
5000.0	fidelity1	0.7813549042
5000.0	fidelity1	0.7814335823
5000.0	fidelity1	0.7816831470
5000.0	fidelity1	0.7817468643
5000.0	fidelity1	0.7808886766
5000.0	fidelity1	0.7810624838
5000.0	fidelity1	0.7814342380
5000.0	fidelity1	0.7815324068
5000.0	fidelity1	0.7817246318
5000.0	fidelity1	0.7780386806
5000.0	fidelity1	0.7814935446
5000.0	fidelity1	0.7811565399
5000.0	fidelity1	0.7817131281
5000.0	fidelity1	0.7814669013
5000.0	fidelity1	0.7809323668
5000.0	fidelity1	0.7804152369
5000.0	fidelity1	0.7812057734
5000.0	fidelity1	0.7815915942
5000.0	fidelity1	0.7807480693
5000.0	fidelity1	0.7814608812
5000.0	fidelity1	0.7803628445
5000.0	fidelity1	0.7814867496
5000.0	fidelity1	0.7806676626
5000.0	fidelity1	0.7817502022
5000.0	fidelity1	0.7799147367
5000.0	fidelity1	0.7817470431
5000.0	fidelity1	0.7817513943
5000.0	fidelity1	0.7817572355
5000.0	fidelity1	0.7802933455
5000.0	trace_distance	0.3273626566
5000.0	trace_distance	0.3278087676
5000.0	trace_distance	0.3283169270
5000.0	trace_distance	0.3277167678
5000.0	trace_distance	0.3280048370
5000.0	trace_distance	0.3274802566
5000.0	trace_distance	0.3281946182
5000.0	trace_distance	0.3283126056
5000.0	trace_distance	0.3312969208
5000.0	trace_distance	0.3280321360
5000.0	trace_distance	0.3297884464
5000.0	trace_distance	0.3273950219
5000.0	trace_distance	0.3300949037
5000.0	trace_distance	0.3276836574
5000.0	trace_distance	0.3305966854
5000.0	trace_distance	0.3284806013
5000.0	trace_distance	0.3284625411
5000.0	trace_distance	0.3278790712
5000.0	trace_distance	0.3291799426
5000.0	trace_distance	0.3276045620
5000.0	trace_distance	0.3280821741
5000.0	trace_distance	0.3343848586
5000.0	trace_distance	0.3273829818
5000.0	trace_distance	0.3273638487
5000.0	trace_distance	0.3286789060
5000.0	trace_distance	0.3293430507
5000.0	trace_distance	0.3278779387
5000.0	trace_distance	0.3292818964
5000.0	trace_distance	0.3312097192
5000.0	trace_distance	0.3297081888
5000.0	trace_distance	0.3281201124
5000.0	trace_distance	0.3282347620
5000.0	trace_distance	0.3274269700
5000.0	trace_distance	0.3273811340
5000.0	trace_distance	0.3277776837
5000.0	trace_distance	0.3369126320
5000.0	trace_distance	0.3294869065
5000.0	trace_distance	0.3284048438
5000.0	trace_distance	0.3278625011
5000.0	trace_distance	0.3286184669
5000.0	trace_distance	0.3288088441
5000.0	trace_distance	0.3290856779
5000.0	trace_distance	0.3277615607
5000.0	trace_distance	0.3278451562
5000.0	trace_distance	0.3273633122
5000.0	trace_distance	0.3274395466
5000.0	trace_distance	0.3273634315
5000.0	trace_distance	0.3296853304
5000.0	trace_distance	0.3280253410
5000.0	trace_distance	0.3338519931
5000.0	trace_distance	0.3276612163
5000.0	trace_distance	0.3273729682
5000.0	trace_distance	0.3330252171
5000.0	trace_distance	0.3282867670
5000.0	trace_distance	0.3273810148
5000.0	trace_distance	0.3277169466
5000.0	trace_distance	0.3316860199
5000.0	trace_distance	0.3288185298
5000.0	trace_distance	0.3276999593
5000.0	trace_distance	0.3276812434
5000.0	trace_distance	0.3274362683
5000.0	trace_distance	0.3274098039
5000.0	trace_distance	0.3273862004
5000.0	trace_distance	0.3322219253
5000.0	trace_distance	0.3311569095
5000.0	trace_distance	0.3282727003
5000.0	trace_distance	0.3275231123
5000.0	trace_distance	0.3273657262
5000.0	trace_distance	0.3278216422
5000.0	trace_distance	0.3279340267
5000.0	trace_distance	0.3275958896
5000.0	trace_distance	0.3282852769
5000.0	trace_distance	0.3281060457
5000.0	trace_distance	0.3275341094
5000.0	trace_distance	0.3273888230
5000.0	trace_distance	0.3293485641
5000.0	trace_distance	0.3289532661
5000.0	trace_distance	0.3281046748
5000.0	trace_distance	0.3278803825
5000.0	trace_distance	0.3274401426
5000.0	trace_distance	0.3357761502
5000.0	trace_distance	0.3279686570
5000.0	trace_distance	0.3287386596
5000.0	trace_distance	0.3274646401
5000.0	trace_distance	0.3280295730
5000.0	trace_distance	0.3292495608
5000.0	trace_distance	0.3304247260
5000.0	trace_distance	0.3286258578
5000.0	trace_distance	0.3277438581
5000.0	trace_distance	0.3296691179
5000.0	trace_distance	0.3280434012
5000.0	trace_distance	0.3305442929
5000.0	trace_distance	0.3279843330
5000.0	trace_distance	0.3298522532
5000.0	trace_distance	0.3273814321
5000.0	trace_distance	0.3315595686
5000.0	trace_distance	0.3273884654
5000.0	trace_distance	0.3273786604
5000.0	trace_distance	0.3273646235
5000.0	trace_distance	0.3307024837
8000.0	fidelity1	0.7806102633
8000.0	fidelity1	0.7816044688
8000.0	fidelity1	0.7788693309
8000.0	fidelity1	0.7806136012
8000.0	fidelity1	0.7812017202
8000.0	fidelity1	0.7812361717
8000.0	fidelity1	0.7806802988
8000.0	fidelity1	0.7805681229
8000.0	fidelity1	0.7816580534
8000.0	fidelity1	0.7812239528
8000.0	fidelity1	0.7809958458
8000.0	fidelity1	0.7812971473
8000.0	fidelity1	0.7816048861
8000.0	fidelity1	0.7817575336
8000.0	fidelity1	0.7817281485
8000.0	fidelity1	0.7816771269
8000.0	fidelity1	0.7816960216
8000.0	fidelity1	0.7812165022
8000.0	fidelity1	0.7809849977
8000.0	fidelity1	0.7783564925
8000.0	fidelity1	0.7806729674
8000.0	fidelity1	0.7780809402
8000.0	fidelity1	0.7789925933
8000.0	fidelity1	0.7817047834
8000.0	fidelity1	0.7817496061
8000.0	fidelity1	0.7815585136
8000.0	fidelity1	0.7803786993
8000.0	fidelity1	0.7813959122
8000.0	fidelity1	0.7814137340
8000.0	fidelity1	0.7816828489
8000.0	fidelity1	0.7814786434
8000.0	fidelity1	0.7817064524
8000.0	fidelity1	0.7817578316
8000.0	fidelity1	0.7816386223
8000.0	fidelity1	0.7814633250
8000.0	fidelity1	0.7737258673
8000.0	fidelity1	0.7801854014
8000.0	fidelity1	0.7817532420
8000.0	fidelity1	0.7812641859
8000.0	fidelity1	0.7805091739
8000.0	fidelity1	0.7806434035
8000.0	fidelity1	0.7811929584
8000.0	fidelity1	0.7797302008
8000.0	fidelity1	0.7817427516
8000.0	fidelity1	0.7761923671
8000.0	fidelity1	0.7817007899
8000.0	fidelity1	0.7803580165
8000.0	fidelity1	0.7811455727
8000.0	fidelity1	0.7815033197
8000.0	fidelity1	0.7817465663
8000.0	fidelity1	0.7810057402
8000.0	fidelity1	0.7814347148
8000.0	fidelity1	0.7816007137
8000.0	fidelity1	0.7815698385
8000.0	fidelity1	0.7795802355
8000.0	fidelity1	0.7815866470
8000.0	fidelity1	0.7792112231
8000.0	fidelity1	0.7807630301
8000.0	fidelity1	0.7812227011
8000.0	fidelity1	0.7815725207
8000.0	fidelity1	0.7786564827
8000.0	fidelity1	0.7817441821
8000.0	fidelity1	0.7776449919
8000.0	fidelity1	0.7813956141
8000.0	fidelity1	0.7804073095
8000.0	fidelity1	0.7817367315
8000.0	fidelity1	0.7805390358
8000.0	fidelity1	0.7813500166
8000.0	fidelity1	0.7815502882
8000.0	fidelity1	0.7816909552
8000.0	fidelity1	0.7805783153
8000.0	fidelity1	0.7780604362
8000.0	fidelity1	0.7816567421
8000.0	fidelity1	0.7815005183
8000.0	fidelity1	0.7815715671
8000.0	fidelity1	0.7790490985
8000.0	fidelity1	0.7816953659
8000.0	fidelity1	0.7801985741
8000.0	fidelity1	0.7816659212
8000.0	fidelity1	0.7817584276
8000.0	fidelity1	0.7808089256
8000.0	fidelity1	0.7808186412
8000.0	fidelity1	0.7817399502
8000.0	fidelity1	0.7817368507
8000.0	fidelity1	0.7814197540
8000.0	fidelity1	0.7813094854
8000.0	fidelity1	0.7810190916
8000.0	fidelity1	0.7758806944
8000.0	fidelity1	0.7804540992
8000.0	fidelity1	0.7817103267
8000.0	fidelity1	0.7815009952
8000.0	fidelity1	0.7782544494
8000.0	fidelity1	0.7811450958
8000.0	fidelity1	0.7811726332
8000.0	fidelity1	0.7817376852
8000.0	fidelity1	0.7817564011
8000.0	fidelity1	0.7817070484
8000.0	fidelity1	0.7775630951
8000.0	fidelity1	0.7795574069
8000.0	fidelity1	0.7816799879
8000.0	trace_distance	0.3299826086
8000.0	trace_distance	0.3277149796
8000.0	trace_distance	0.3339160085
8000.0	trace_distance	0.3299745917
8000.0	trace_distance	0.3286353350
8000.0	trace_distance	0.3285566568
8000.0	trace_distance	0.3298226893
8000.0	trace_distance	0.3300782442
8000.0	trace_distance	0.3275921643
8000.0	trace_distance	0.3285838068
8000.0	trace_distance	0.3291049302
8000.0	trace_distance	0.3284173608
8000.0	trace_distance	0.3277140856
8000.0	trace_distance	0.3273651302
8000.0	trace_distance	0.3274318576
8000.0	trace_distance	0.3275485039
8000.0	trace_distance	0.3275053799
8000.0	trace_distance	0.3286015987
8000.0	trace_distance	0.3291291595
8000.0	trace_distance	0.3350653052
8000.0	trace_distance	0.3298399448
8000.0	trace_distance	0.3356817663
8000.0	trace_distance	0.3336392641
8000.0	trace_distance	0.3274854124
8000.0	trace_distance	0.3273824453
8000.0	trace_distance	0.3278194666
8000.0	trace_distance	0.3305082321
8000.0	trace_distance	0.3281928301
8000.0	trace_distance	0.3281509876
8000.0	trace_distance	0.3275352120
8000.0	trace_distance	0.3280025721
8000.0	trace_distance	0.3274815083
8000.0	trace_distance	0.3273633122
8000.0	trace_distance	0.3276364803
8000.0	trace_distance	0.3280382156
8000.0	trace_distance	0.3452755213
8000.0	trace_distance	0.3309470415
8000.0	trace_distance	0.3273740411
8000.0	trace_distance	0.3284928203
8000.0	trace_distance	0.3302113116
8000.0	trace_distance	0.3299072385
8000.0	trace_distance	0.3286551833
8000.0	trace_distance	0.3319764733
8000.0	trace_distance	0.3273994625
8000.0	trace_distance	0.3398754597
8000.0	trace_distance	0.3274945319
8000.0	trace_distance	0.3305553794
8000.0	trace_distance	0.3287632465
8000.0	trace_distance	0.3279464841
8000.0	trace_distance	0.3273898363
8000.0	trace_distance	0.3290831447
8000.0	trace_distance	0.3281031251
8000.0	trace_distance	0.3277229667
8000.0	trace_distance	0.3277932107
8000.0	trace_distance	0.3323151469
8000.0	trace_distance	0.3277558088
8000.0	trace_distance	0.3331468701
8000.0	trace_distance	0.3296344280
8000.0	trace_distance	0.3285880089
8000.0	trace_distance	0.3277882636
8000.0	trace_distance	0.3343923390
8000.0	trace_distance	0.3273942471
8000.0	trace_distance	0.3366544843
8000.0	trace_distance	0.3281926513
8000.0	trace_distance	0.3304426074
8000.0	trace_distance	0.3274122179
8000.0	trace_distance	0.3301443160
8000.0	trace_distance	0.3282968998
8000.0	trace_distance	0.3278390765
8000.0	trace_distance	0.3275174499
8000.0	trace_distance	0.3300554752
8000.0	trace_distance	0.3357273340
8000.0	trace_distance	0.3275949359
8000.0	trace_distance	0.3279531598
8000.0	trace_distance	0.3277907968
8000.0	trace_distance	0.3335116506
8000.0	trace_distance	0.3275060654
8000.0	trace_distance	0.3309168816
8000.0	trace_distance	0.3275739551
8000.0	trace_distance	0.3273626566
8000.0	trace_distance	0.3295298219
8000.0	trace_distance	0.3295090199
8000.0	trace_distance	0.3274055421
8000.0	trace_distance	0.3274116218
8000.0	trace_distance	0.3281356692
8000.0	trace_distance	0.3283889890
8000.0	trace_distance	0.3290517926
8000.0	trace_distance	0.3405625820
8000.0	trace_distance	0.3303371966
8000.0	trace_distance	0.3274729252
8000.0	trace_distance	0.3279507756
8000.0	trace_distance	0.3352932930
8000.0	trace_distance	0.3287636638
8000.0	trace_distance	0.3287020922
8000.0	trace_distance	0.3274093270
8000.0	trace_distance	0.3273668885
8000.0	trace_distance	0.3274804354
8000.0	trace_distance	0.3368374407
8000.0	trace_distance	0.3323662877
8000.0	trace_distance	0.3275409937
20000.0	fidelity1	0.7814126015
20000.0	fidelity1	0.7795042992
20000.0	fidelity1	0.7800940871
20000.0	fidelity1	0.7815784812
20000.0	fidelity1	0.7800641060
20000.0	fidelity1	0.7797425985
20000.0	fidelity1	0.7813016772
20000.0	fidelity1	0.7808930278
20000.0	fidelity1	0.7811533213
20000.0	fidelity1	0.7809490561
20000.0	fidelity1	0.7817525864
20000.0	fidelity1	0.7817408442
20000.0	fidelity1	0.7810434103
20000.0	fidelity1	0.7817440033
20000.0	fidelity1	0.7810856700
20000.0	fidelity1	0.7807184458
20000.0	fidelity1	0.7815267444
20000.0	fidelity1	0.7787327766
20000.0	fidelity1	0.7816793323
