tau_c	metric	value
1200.0	fidelity1	0.7814721465
1200.0	fidelity1	0.7290632725
1200.0	fidelity1	0.7812897563
1200.0	fidelity1	0.7714586258
1200.0	fidelity1	0.7405852079
1200.0	fidelity1	0.7596611381
1200.0	fidelity1	0.7732278705
1200.0	fidelity1	0.7757048607
1200.0	fidelity1	0.7817580104
1200.0	fidelity1	0.7405773997
1200.0	fidelity1	0.7635261416
1200.0	fidelity1	0.7797426581
1200.0	fidelity1	0.7756904364
1200.0	fidelity1	0.7172850370
1200.0	fidelity1	0.7353040576
1200.0	fidelity1	0.7646691799
1200.0	fidelity1	0.7807134390
1200.0	fidelity1	0.7675232887
1200.0	fidelity1	0.7812657356
1200.0	fidelity1	0.6798908114
1200.0	fidelity1	0.7817438841
1200.0	fidelity1	0.7817553282
1200.0	fidelity1	0.7594059706
1200.0	fidelity1	0.7817160487
1200.0	fidelity1	0.7815009952
1200.0	fidelity1	0.7788226008
1200.0	fidelity1	0.7449490428
1200.0	fidelity1	0.7522530556
1200.0	fidelity1	0.7773565650
1200.0	fidelity1	0.7817162275
1200.0	fidelity1	0.7742444277
1200.0	fidelity1	0.7361287475
1200.0	fidelity1	0.7814925909
1200.0	fidelity1	0.7781319022
1200.0	fidelity1	0.7814391851
1200.0	fidelity1	0.7802637815
1200.0	fidelity1	0.7730552554
1200.0	fidelity1	0.7794181108
1200.0	fidelity1	0.7791439891
1200.0	fidelity1	0.7800906897
1200.0	fidelity1	0.7814223170
1200.0	fidelity1	0.6983627081
1200.0	fidelity1	0.7240235209
1200.0	fidelity1	0.7800149918
1200.0	fidelity1	0.7804443836
1200.0	fidelity1	0.7815485001
1200.0	fidelity1	0.7433103323
1200.0	fidelity1	0.7551686168
1200.0	fidelity1	0.7816003561
1200.0	fidelity1	0.7765978575
1200.0	fidelity1	0.7737068534
1200.0	fidelity1	0.7793301940
1200.0	fidelity1	0.7782449126
1200.0	fidelity1	0.7620099783
1200.0	fidelity1	0.7813934088
1200.0	fidelity1	0.7807826996
1200.0	fidelity1	0.7722209692
1200.0	fidelity1	0.7607423067
1200.0	trace_distance	0.3768582344
1200.0	trace_distance	0.3716536760
1200.0	trace_distance	0.3729964793
1200.0	trace_distance	0.3983067274
1200.0	trace_distance	0.3698537648
1200.0	trace_distance	0.3441862166
1200.0	trace_distance	0.4565078020
1200.0	trace_distance	0.3273850679
1200.0	trace_distance	0.3333505988
1200.0	trace_distance	0.3549081087
1200.0	trace_distance	0.3716800809
1200.0	trace_distance	0.3650242090
1200.0	trace_distance	0.3393312991
1200.0	trace_distance	0.3490246534
1200.0	trace_distance	0.3347879648
1200.0	trace_distance	0.3736868501
1200.0	trace_distance	0.3466020823
1200.0	trace_distance	0.3284813166
1200.0	trace_distance	0.3424177766
1200.0	trace_distance	0.3292967677
1200.0	trace_distance	0.3280738592
1200.0	trace_distance	0.3515777886
1200.0	trace_distance	0.4263456464
1200.0	trace_distance	0.3520722389
1200.0	trace_distance	0.3828471303
1200.0	trace_distance	0.3277428150
1200.0	trace_distance	0.3274759650
1200.0	trace_distance	0.3437917233
1200.0	trace_distance	0.4562523365
1200.0	trace_distance	0.3273664713
1200.0	trace_distance	0.3404468894
1200.0	trace_distance	0.3412077427
1200.0	trace_distance	0.3886961937
1200.0	trace_distance	0.3628247976
1200.0	trace_distance	0.3336489499
1200.0	trace_distance	0.3322567940
1200.0	trace_distance	0.3303579688
1200.0	trace_distance	0.3273687363
1200.0	trace_distance	0.3352240920
1200.0	trace_distance	0.3294765949
1200.0	trace_distance	0.3981146216
1200.0	trace_distance	0.3287551999
1200.0	trace_distance	0.3280175328
1200.0	trace_distance	0.4315190911
1200.0	trace_distance	0.3284344673
1200.0	trace_distance	0.3501652181
1200.0	trace_distance	0.4110059738
1200.0	trace_distance	0.3745825887
1200.0	trace_distance	0.3463553786
1200.0	trace_distance	0.3409495354
1200.0	trace_distance	0.3273630738
1200.0	trace_distance	0.4110203385
1200.0	trace_distance	0.3667621613
1200.0	trace_distance	0.3319484591
1200.0	trace_distance	0.3409811258
1200.0	trace_distance	0.4515266418
1200.0	trace_distance	0.4205325246
1200.0	trace_distance	0.3644171357
1200.0	trace_distance	0.3297480345
1200.0	trace_distance	0.3584952950
1200.0	trace_distance	0.3284893334
1200.0	trace_distance	0.5098701715
1200.0	trace_distance	0.3273957372
1200.0	trace_distance	0.3273694813
1200.0	trace_distance	0.3750929832
1200.0	trace_distance	0.3274593949
1200.0	trace_distance	0.3279523253
1200.0	trace_distance	0.3340206146
1200.0	trace_distance	0.4029642344
1200.0	trace_distance	0.3891325593
1200.0	trace_distance	0.3372962177
1200.0	trace_distance	0.3274591565
1200.0	trace_distance	0.3441468477
1200.0	trace_distance	0.4190590978
1200.0	trace_distance	0.3279710710
1200.0	trace_distance	0.3355680406
1200.0	trace_distance	0.3280927539
1200.0	trace_distance	0.3307687640
1200.0	trace_distance	0.3467287421
1200.0	trace_distance	0.3326810002
1200.0	trace_distance	0.3332986236
1200.0	trace_distance	0.3311616480
1200.0	trace_distance	0.3281312585
1200.0	trace_distance	0.4819333255
1200.0	trace_distance	0.4401912689
1200.0	trace_distance	0.3313323855
1200.0	trace_distance	0.3303591311
1200.0	trace_distance	0.3278430104
1200.0	trace_distance	0.4060027897
1200.0	trace_distance	0.3834719658
1200.0	trace_distance	0.3277242184
1200.0	trace_distance	0.3389793038
1200.0	trace_distance	0.3453164697
1200.0	trace_distance	0.3328791261
1200.0	trace_distance	0.3353151679
1200.0	trace_distance	0.3698493838
1200.0	trace_distance	0.3281976879
1200.0	trace_distance	0.3295903206
1200.0	trace_distance	0.3485288024
1200.0	trace_distance	0.3724118173
2400.0	fidelity1	0.7796293497
2400.0	fidelity1	0.7807647586
2400.0	fidelity1	0.7798764110
2400.0	fidelity1	0.7741764784
2400.0	fidelity1	0.7808241844
2400.0	fidelity1	0.7733985186
2400.0	fidelity1	0.7751348019
2400.0	fidelity1	0.7799249887
2400.0	fidelity1	0.7798473239
2400.0	fidelity1	0.7764087915
2400.0	fidelity1	0.7803311348
2400.0	fidelity1	0.7811673880
2400.0	fidelity1	0.7815352678
2400.0	fidelity1	0.7813661098
2400.0	fidelity1	0.7809378505
2400.0	fidelity1	0.7802060843
2400.0	fidelity1	0.7796742916
2400.0	fidelity1	0.7659675479
2400.0	fidelity1	0.7813190222
2400.0	fidelity1	0.7795032263
2400.0	fidelity1	0.7798840404
2400.0	fidelity1	0.7748589516
2400.0	fidelity1	0.7784544826
2400.0	fidelity1	0.7816200256
2400.0	fidelity1	0.7811410427
2400.0	fidelity1	0.7744917870
2400.0	fidelity1	0.7766921520
2400.0	fidelity1	0.7796969414
2400.0	fidelity1	0.7814148664
2400.0	fidelity1	0.7788586617
2400.0	fidelity1	0.7807289958
2400.0	fidelity1	0.7797848582
2400.0	fidelity1	0.7795123458
2400.0	fidelity1	0.7788599730
2400.0	fidelity1	0.7772202492
2400.0	fidelity1	0.7796720266
2400.0	fidelity1	0.7677051425
2400.0	fidelity1	0.7744835615
2400.0	fidelity1	0.7790874243
2400.0	fidelity1	0.7717498541
2400.0	fidelity1	0.7814804316
2400.0	fidelity1	0.7769858837
2400.0	fidelity1	0.7809870243
2400.0	fidelity1	0.7814609408
2400.0	fidelity1	0.7631304264
2400.0	fidelity1	0.7795363665
2400.0	fidelity1	0.7612074614
2400.0	fidelity1	0.7814140320
2400.0	fidelity1	0.7815217972
2400.0	fidelity1	0.7670059204
2400.0	fidelity1	0.7773445845
2400.0	fidelity1	0.7817227244
2400.0	fidelity1	0.7817567587
2400.0	fidelity1	0.7757284045
2400.0	fidelity1	0.7817419767
2400.0	fidelity1	0.7718809843
2400.0	fidelity1	0.7768866420
2400.0	fidelity1	0.7670521736
2400.0	fidelity1	0.7815011740
2400.0	fidelity1	0.7753721476
2400.0	fidelity1	0.7711164355
2400.0	fidelity1	0.7798476219
2400.0	fidelity1	0.7753338814
2400.0	fidelity1	0.7730928659
2400.0	fidelity1	0.7815054655
2400.0	fidelity1	0.7678713799
2400.0	fidelity1	0.7816777229
2400.0	fidelity1	0.7817440033
2400.0	fidelity1	0.7804211378
2400.0	fidelity1	0.7802929282
2400.0	fidelity1	0.7704769373
2400.0	fidelity1	0.7805877924
2400.0	fidelity1	0.7817200422
2400.0	fidelity1	0.7809423208
2400.0	fidelity1	0.7817563415
2400.0	fidelity1	0.7813844681
2400.0	fidelity1	0.7811961174
2400.0	fidelity1	0.7766296268
2400.0	fidelity1	0.7808125019
2400.0	fidelity1	0.7814228535
2400.0	fidelity1	0.7805876732
2400.0	fidelity1	0.7793564796
2400.0	fidelity1	0.7800969481
2400.0	fidelity1	0.7750080824
2400.0	fidelity1	0.7753912210
2400.0	fidelity1	0.7806875110
2400.0	fidelity1	0.7738196254
2400.0	fidelity1	0.7731503248
2400.0	fidelity1	0.7755640745
2400.0	fidelity1	0.7767190933
2400.0	fidelity1	0.7814347148
2400.0	fidelity1	0.7810260653
2400.0	fidelity1	0.7759436965
2400.0	fidelity1	0.7805427313
2400.0	fidelity1	0.7740494609
2400.0	fidelity1	0.7815078497
2400.0	fidelity1	0.7805675268
2400.0	fidelity1	0.7759933472
2400.0	fidelity1	0.7814726830
2400.0	fidelity1	0.7765949965
2400.0	trace_distance	0.3322044015
2400.0	trace_distance	0.3296312690
2400.0	trace_distance	0.3316462040
2400.0	trace_distance	0.3442948461
2400.0	trace_distance	0.3294953108
2400.0	trace_distance	0.3459852934
2400.0	trace_distance	0.3422009647
2400.0	trace_distance	0.3315365911
2400.0	trace_distance	0.3317117691
2400.0	trace_distance	0.3393971324
2400.0	trace_distance	0.3306158483
2400.0	trace_distance	0.3287137151
2400.0	trace_distance	0.3278731108
2400.0	trace_distance	0.3282599449
2400.0	trace_distance	0.3292368352
2400.0	trace_distance	0.3308995366
2400.0	trace_distance	0.3321028948
2400.0	trace_distance	0.3617352843
2400.0	trace_distance	0.3283671737
2400.0	trace_distance	0.3324888349
2400.0	trace_distance	0.3316290975
2400.0	trace_distance	0.3428053260
2400.0	trace_distance	0.3348466158
2400.0	trace_distance	0.3276795149
2400.0	trace_distance	0.3287739158
2400.0	trace_distance	0.3436073065
2400.0	trace_distance	0.3387710750
2400.0	trace_distance	0.3320516050
2400.0	trace_distance	0.3281487823
2400.0	trace_distance	0.3339398503
2400.0	trace_distance	0.3297124505
2400.0	trace_distance	0.3318535089
2400.0	trace_distance	0.3324683607
2400.0	trace_distance	0.3339366913
2400.0	trace_distance	0.3375995755
2400.0	trace_distance	0.3321079612
2400.0	trace_distance	0.3581147492
2400.0	trace_distance	0.3436255455
2400.0	trace_distance	0.3334258199
2400.0	trace_distance	0.3495409191
2400.0	trace_distance	0.3279990554
2400.0	trace_distance	0.3381200731
2400.0	trace_distance	0.3291248083
2400.0	trace_distance	0.3280434012
2400.0	trace_distance	0.3675706983
2400.0	trace_distance	0.3324143291
2400.0	trace_distance	0.3714731932
2400.0	trace_distance	0.3281505108
2400.0	trace_distance	0.3279045224
2400.0	trace_distance	0.3595757484
2400.0	trace_distance	0.3373231292
2400.0	trace_distance	0.3274443746
2400.0	trace_distance	0.3273666501
2400.0	trace_distance	0.3408971131
2400.0	trace_distance	0.3273999393
2400.0	trace_distance	0.3492599428
2400.0	trace_distance	0.3383397460
2400.0	trace_distance	0.3594795465
2400.0	trace_distance	0.3279511929
2400.0	trace_distance	0.3416808844
2400.0	trace_distance	0.3508976102
2400.0	trace_distance	0.3317105770
2400.0	trace_distance	0.3417642713
2400.0	trace_distance	0.3466477394
2400.0	trace_distance	0.3279414177
2400.0	trace_distance	0.3577663302
2400.0	trace_distance	0.3275468946
2400.0	trace_distance	0.3273952007
2400.0	trace_distance	0.3304117918
2400.0	trace_distance	0.3307026625
2400.0	trace_distance	0.3522620499
2400.0	trace_distance	0.3300330639
2400.0	trace_distance	0.3274499178
2400.0	trace_distance	0.3292270601
2400.0	trace_distance	0.3273671865
2400.0	trace_distance	0.3282175660
2400.0	trace_distance	0.3286479712
2400.0	trace_distance	0.3389095962
2400.0	trace_distance	0.3295223117
2400.0	trace_distance	0.3281300366
2400.0	trace_distance	0.3300334513
2400.0	trace_distance	0.3328199387
2400.0	trace_distance	0.3311469257
2400.0	trace_distance	0.3424783945
2400.0	trace_distance	0.3416388035
2400.0	trace_distance	0.3298067451
2400.0	trace_distance	0.3450715840
2400.0	trace_distance	0.3465233147
2400.0	trace_distance	0.3412587345
2400.0	trace_distance	0.3387112021
2400.0	trace_distance	0.3281036317
2400.0	trace_distance	0.3290355802
2400.0	trace_distance	0.3404237628
2400.0	trace_distance	0.3301358223
2400.0	trace_distance	0.3445716500
2400.0	trace_distance	0.3279359341
2400.0	trace_distance	0.3300797343
2400.0	trace_distance	0.3403140306
2400.0	trace_distance	0.3280161321
2400.0	trace_distance	0.3389858007
5000.0	fidelity1	0.7817582488
5000.0	fidelity1	0.7812173367
5000.0	fidelity1	0.7806012034
5000.0	fidelity1	0.7813291550
5000.0	fidelity1	0.7809798717
5000.0	fidelity1	0.7816159129
5000.0	fidelity1	0.7807495594
5000.0	fidelity1	0.7806066871
5000.0	fidelity1	0.7769808769
5000.0	fidelity1	0.7809466124
5000.0	fidelity1	0.7788147926
5000.0	fidelity1	0.7817192078
5000.0	fidelity1	0.7784421444
5000.0	fidelity1	0.7813690901
5000.0	fidelity1	0.7778323889
5000.0	fidelity1	0.7804018259
5000.0	fidelity1	0.7804235220
5000.0	fidelity1	0.7811322212
5000.0	fidelity1	0.7795532942
5000.0	fidelity1	0.7814652324
5000.0	fidelity1	0.7808859348
5000.0	fidelity1	0.7732218504
5000.0	fidelity1	0.7817339897
5000.0	fidelity1	0.7817570567
5000.0	fidelity1	0.7801617384
5000.0	fidelity1	0.7793554068
5000.0	fidelity1	0.7811333537
5000.0	fidelity1	0.7794294357
5000.0	fidelity1	0.7770868540
5000.0	fidelity1	0.7789119482
5000.0	fidelity1	0.7808396816
5000.0	fidelity1	0.7807008624
5000.0	fidelity1	0.7816805243
5000.0	fidelity1	0.7817356586
5000.0	fidelity1	0.7812547088
5000.0	fidelity1	0.7701393366
5000.0	fidelity1	0.7791807055
5000.0	fidelity1	0.7804939151
5000.0	fidelity1	0.7811526060
5000.0	fidelity1	0.7802351713
5000.0	fidelity1	0.7800036669
5000.0	fidelity1	0.7796683311
5000.0	fidelity1	0.7812742591
5000.0	fidelity1	0.7811736465
5000.0	fidelity1	0.7817573547
5000.0	fidelity1	0.7816653252
5000.0	fidelity1	0.7817577124
5000.0	fidelity1	0.7789397240
5000.0	fidelity1	0.7809550166
5000.0	fidelity1	0.7738711238
5000.0	fidelity1	0.7813967466
5000.0	fidelity1	0.7817461491
5000.0	fidelity1	0.7748782635
5000.0	fidelity1	0.7806373835
5000.0	fidelity1	0.7817362547
5000.0	fidelity1	0.7813285589
5000.0	fidelity1	0.7765077949
5000.0	fidelity1	0.7799921036
5000.0	fidelity1	0.7813491225
5000.0	fidelity1	0.7813723087
5000.0	fidelity1	0.7816696167
5000.0	fidelity1	0.7817012668
5000.0	fidelity1	0.7817301750
5000.0	fidelity1	0.7758558989
5000.0	fidelity1	0.7771518230
5000.0	fidelity1	0.7806546092
5000.0	fidelity1	0.7815634608
5000.0	fidelity1	0.7817549706
5000.0	fidelity1	0.7812018394
5000.0	fidelity1	0.7810651660
5000.0	fidelity1	0.7814757824
5000.0	fidelity1	0.7806397676
5000.0	fidelity1	0.7808574438
5000.0	fidelity1	0.7815510631
5000.0	fidelity1	0.7817267179
5000.0	fidelity1	0.7793487906
5000.0	fidelity1	0.7798287272
5000.0	fidelity1	0.7808578014
5000.0	fidelity1	0.7811306715
5000.0	fidelity1	0.7816645503
5000.0	fidelity1	0.7715252638
5000.0	fidelity1	0.7810236812
5000.0	fidelity1	0.7800892591
5000.0	fidelity1	0.7816349864
5000.0	fidelity1	0.7809493542
5000.0	fidelity1	0.7794691324
5000.0	fidelity1	0.7780413628
5000.0	fidelity1	0.7802264094
5000.0	fidelity1	0.7812963724
5000.0	fidelity1	0.7789591551
5000.0	fidelity1	0.7809330821
5000.0	fidelity1	0.7778962851
5000.0	fidelity1	0.7810047865
5000.0	fidelity1	0.7787369490
5000.0	fidelity1	0.7817354202
5000.0	fidelity1	0.7766615748
5000.0	fidelity1	0.7817269564
5000.0	fidelity1	0.7817391157
5000.0	fidelity1	0.7817558050
5000.0	fidelity1	0.7777034640
5000.0	trace_distance	0.3273629546
5000.0	trace_distance	0.3285993338
5000.0	trace_distance	0.3300033808
5000.0	trace_distance	0.3283447623
5000.0	trace_distance	0.3291416168
5000.0	trace_distance	0.3276883364
5000.0	trace_distance	0.3296659589
5000.0	trace_distance	0.3299908638
5000.0	trace_distance	0.3381304145
5000.0	trace_distance	0.3292169869
5000.0	trace_distance	0.3340382874
5000.0	trace_distance	0.3274521232
5000.0	trace_distance	0.3348734379
5000.0	trace_distance	0.3282535076
5000.0	trace_distance	0.3362370729
5000.0	trace_distance	0.3304550052
5000.0	trace_distance	0.3304049373
5000.0	trace_distance	0.3287937045
5000.0	trace_distance	0.3323758245
5000.0	trace_distance	0.3280335665
5000.0	trace_distance	0.3293551505
5000.0	trace_distance	0.3463686109
5000.0	trace_distance	0.3274182677
5000.0	trace_distance	0.3273651004
5000.0	trace_distance	0.3310001493
5000.0	trace_distance	0.3328226209
5000.0	trace_distance	0.3287906051
5000.0	trace_distance	0.3326551020
5000.0	trace_distance	0.3378955722
5000.0	trace_distance	0.3338200450
5000.0	trace_distance	0.3294605315
5000.0	trace_distance	0.3297764659
5000.0	trace_distance	0.3275405169
5000.0	trace_distance	0.3274135590
5000.0	trace_distance	0.3285135329
5000.0	trace_distance	0.3529800177
5000.0	trace_distance	0.3332156837
5000.0	trace_distance	0.3302459717
5000.0	trace_distance	0.3287477493
5000.0	trace_distance	0.3308341205
5000.0	trace_distance	0.3313581944
5000.0	trace_distance	0.3321171999
5000.0	trace_distance	0.3284689486
5000.0	trace_distance	0.3287001252
5000.0	trace_distance	0.3273639679
5000.0	trace_distance	0.3275756240
5000.0	trace_distance	0.3273639679
5000.0	trace_distance	0.3337574899
5000.0	trace_distance	0.3291981816
5000.0	trace_distance	0.3449595571
5000.0	trace_distance	0.3281903565
5000.0	trace_distance	0.3273904324
5000.0	trace_distance	0.3427626491
5000.0	trace_distance	0.3299205005
5000.0	trace_distance	0.3274133205
5000.0	trace_distance	0.3283456564
5000.0	trace_distance	0.3391788006
5000.0	trace_distance	0.3313842714
5000.0	trace_distance	0.3282982707
5000.0	trace_distance	0.3282452226
5000.0	trace_distance	0.3275660276
5000.0	trace_distance	0.3274931610
5000.0	trace_distance	0.3274276853
5000.0	trace_distance	0.3406167924
5000.0	trace_distance	0.3377518356
5000.0	trace_distance	0.3298812211
5000.0	trace_distance	0.3278083801
5000.0	trace_distance	0.3273705840
5000.0	trace_distance	0.3286348879
5000.0	trace_distance	0.3289464116
5000.0	trace_distance	0.3280088902
5000.0	trace_distance	0.3299156427
5000.0	trace_distance	0.3294211030
5000.0	trace_distance	0.3278375864
5000.0	trace_distance	0.3274348974
5000.0	trace_distance	0.3328371048
5000.0	trace_distance	0.3317537010
5000.0	trace_distance	0.3294184208
5000.0	trace_distance	0.3287979066
5000.0	trace_distance	0.3275772929
5000.0	trace_distance	0.3500224352
5000.0	trace_distance	0.3290415406
5000.0	trace_distance	0.3311645985
5000.0	trace_distance	0.3276451528
5000.0	trace_distance	0.3292103410
5000.0	trace_distance	0.3325663209
5000.0	trace_distance	0.3357702494
5000.0	trace_distance	0.3308539987
5000.0	trace_distance	0.3284192681
5000.0	trace_distance	0.3337133527
5000.0	trace_distance	0.3292482495
5000.0	trace_distance	0.3360947073
5000.0	trace_distance	0.3290845156
5000.0	trace_distance	0.3342134953
5000.0	trace_distance	0.3274147511
5000.0	trace_distance	0.3388381898
5000.0	trace_distance	0.3274341226
5000.0	trace_distance	0.3274065852
5000.0	trace_distance	0.3273679912
5000.0	trace_distance	0.3365236521
8000.0	fidelity1	0.7785784006
8000.0	fidelity1	0.7813312411
8000.0	fidelity1	0.7737929821
8000.0	fidelity1	0.7785886526
8000.0	fidelity1	0.7802144885
8000.0	fidelity1	0.7803101540
8000.0	fidelity1	0.7787727118
8000.0	fidelity1	0.7784621119
8000.0	fidelity1	0.7814800143
8000.0	fidelity1	0.7802774310
8000.0	fidelity1	0.7796441913
8000.0	fidelity1	0.7804791331
8000.0	fidelity1	0.7813326716
8000.0	fidelity1	0.7817553282
8000.0	fidelity1	0.7816742659
8000.0	fidelity1	0.7815345526
8000.0	fidelity1	0.7815846801
8000.0	fidelity1	0.7802550197
8000.0	fidelity1	0.7796152830
8000.0	fidelity1	0.7723926306
8000.0	fidelity1	0.7787520289
8000.0	fidelity1	0.7716406584
8000.0	fidelity1	0.7741295695
8000.0	fidelity1	0.7816095352
8000.0	fidelity1	0.7817345858
8000.0	fidelity1	0.7812048793
8000.0	fidelity1	0.7779397964
8000.0	fidelity1	0.7807512283
8000.0	fidelity1	0.7808021903
8000.0	fidelity1	0.7815491557
8000.0	fidelity1	0.7809828520
8000.0	fidelity1	0.7816140056
8000.0	fidelity1	0.7817575932
8000.0	fidelity1	0.7814266086
8000.0	fidelity1	0.7809391022
8000.0	fidelity1	0.7599095702
8000.0	fidelity1	0.7774063945
8000.0	fidelity1	0.7817446589
8000.0	fidelity1	0.7803873420
8000.0	fidelity1	0.7783007622
8000.0	fidelity1	0.7786698341
8000.0	fidelity1	0.7801907063
8000.0	fidelity1	0.7761544585
8000.0	fidelity1	0.7817128897
8000.0	fidelity1	0.7665199041
8000.0	fidelity1	0.7815980911
8000.0	fidelity1	0.7778829336
8000.0	fidelity1	0.7800596952
8000.0	fidelity1	0.7810503840
8000.0	fidelity1	0.7817255855
8000.0	fidelity1	0.7796705961
8000.0	fidelity1	0.7808606625
8000.0	fidelity1	0.7813217044
8000.0	fidelity1	0.7812361121
8000.0	fidelity1	0.7757422328
8000.0	fidelity1	0.7812813520
8000.0	fidelity1	0.7747306228
8000.0	fidelity1	0.7790015936
8000.0	fidelity1	0.7802717090
8000.0	fidelity1	0.7812420726
8000.0	fidelity1	0.7732129097
8000.0	fidelity1	0.7817207575
8000.0	fidelity1	0.7704536319
8000.0	fidelity1	0.7807514071
8000.0	fidelity1	0.7780193686
8000.0	fidelity1	0.7816987038
8000.0	fidelity1	0.7783824801
8000.0	fidelity1	0.7806252241
8000.0	fidelity1	0.7811808586
8000.0	fidelity1	0.7815699577
8000.0	fidelity1	0.7784898281
8000.0	fidelity1	0.7715849280
8000.0	fidelity1	0.7814769149
8000.0	fidelity1	0.7810422778
8000.0	fidelity1	0.7812390327
8000.0	fidelity1	0.7742854953
8000.0	fidelity1	0.7815855742
8000.0	fidelity1	0.7774434090
8000.0	fidelity1	0.7815030813
8000.0	fidelity1	0.7817582488
8000.0	fidelity1	0.7791287303
8000.0	fidelity1	0.7791530490
8000.0	fidelity1	0.7817063332
8000.0	fidelity1	0.7816993594
8000.0	fidelity1	0.7808216810
8000.0	fidelity1	0.7805129886
8000.0	fidelity1	0.7797094584
8000.0	fidelity1	0.7656793594
8000.0	fidelity1	0.7781478763
8000.0	fidelity1	0.7816246748
8000.0	fidelity1	0.7810453176
8000.0	fidelity1	0.7721146941
8000.0	fidelity1	0.7800592780
8000.0	fidelity1	0.7801336050
8000.0	fidelity1	0.7817022204
8000.0	fidelity1	0.7817534208
8000.0	fidelity1	0.7816152573
8000.0	fidelity1	0.7702304721
8000.0	fidelity1	0.7756804824
8000.0	fidelity1	0.7815426588
8000.0	trace_distance	0.3345684707
8000.0	trace_distance	0.3283394575
8000.0	trace_distance	0.3451296389
8000.0	trace_distance	0.3345462084
8000.0	trace_distance	0.3308801651
8000.0	trace_distance	0.3306640983
8000.0	trace_distance	0.3341324329
8000.0	trace_distance	0.3348289728
8000.0	trace_distance	0.3279995322
8000.0	trace_distance	0.3307380676
8000.0	trace_distance	0.3321703672
8000.0	trace_distance	0.3302804828
8000.0	trace_distance	0.3283368349
8000.0	trace_distance	0.3273693323
8000.0	trace_distance	0.3275548816
8000.0	trace_distance	0.3278777599
8000.0	trace_distance	0.3277593255
8000.0	trace_distance	0.3307881951
8000.0	trace_distance	0.3322364390
8000.0	trace_distance	0.3481594920
8000.0	trace_distance	0.3341794014
8000.0	trace_distance	0.3497754633
8000.0	trace_distance	0.3443964720
8000.0	trace_distance	0.3277034163
8000.0	trace_distance	0.3274168968
8000.0	trace_distance	0.3286285102
8000.0	trace_distance	0.3359968066
8000.0	trace_distance	0.3296611905
8000.0	trace_distance	0.3295451701
8000.0	trace_distance	0.3278413713
8000.0	trace_distance	0.3291352987
8000.0	trace_distance	0.3276929855
8000.0	trace_distance	0.3273643553
8000.0	trace_distance	0.3281219006
8000.0	trace_distance	0.3292339742
8000.0	trace_distance	0.3740847409
8000.0	trace_distance	0.3371859193
8000.0	trace_distance	0.3273938298
8000.0	trace_distance	0.3304887414
8000.0	trace_distance	0.3351905346
8000.0	trace_distance	0.3343631029
8000.0	trace_distance	0.3309348226
8000.0	trace_distance	0.3399588466
8000.0	trace_distance	0.3274656832
8000.0	trace_distance	0.3605884314
8000.0	trace_distance	0.3277290165
8000.0	trace_distance	0.3361249566
8000.0	trace_distance	0.3312314749
8000.0	trace_distance	0.3289806843
8000.0	trace_distance	0.3274375200
8000.0	trace_distance	0.3321110606
8000.0	trace_distance	0.3294131458
8000.0	trace_distance	0.3283617496
8000.0	trace_distance	0.3285568953
8000.0	trace_distance	0.3408671916
8000.0	trace_distance	0.3284533024
8000.0	trace_distance	0.3430864811
8000.0	trace_distance	0.3336185217
8000.0	trace_distance	0.3307503462
8000.0	trace_distance	0.3285427690
8000.0	trace_distance	0.3463877439
8000.0	trace_distance	0.3274490237
8000.0	trace_distance	0.3523111343
8000.0	trace_distance	0.3296608925
8000.0	trace_distance	0.3358187079
8000.0	trace_distance	0.3274995089
8000.0	trace_distance	0.3350077868
8000.0	trace_distance	0.3299483657
8000.0	trace_distance	0.3286828399
8000.0	trace_distance	0.3277922869
8000.0	trace_distance	0.3347671926
8000.0	trace_distance	0.3498945534
8000.0	trace_distance	0.3280066252
8000.0	trace_distance	0.3289988637
8000.0	trace_distance	0.3285503387
8000.0	trace_distance	0.3440574408
8000.0	trace_distance	0.3277590871
8000.0	trace_distance	0.3371033669
8000.0	trace_distance	0.3279476166
8000.0	trace_distance	0.3273629248
8000.0	trace_distance	0.3333327174
8000.0	trace_distance	0.3332768083
8000.0	trace_distance	0.3274818659
8000.0	trace_distance	0.3274978101
8000.0	trace_distance	0.3295017481
8000.0	trace_distance	0.3302026987
8000.0	trace_distance	0.3320238590
8000.0	trace_distance	0.3623322845
8000.0	trace_distance	0.3355325162
8000.0	trace_distance	0.3276688457
8000.0	trace_distance	0.3289921284
8000.0	trace_distance	0.3487578630
8000.0	trace_distance	0.3312330544
8000.0	trace_distance	0.3310640454
8000.0	trace_distance	0.3274912536
8000.0	trace_distance	0.3273736238
8000.0	trace_distance	0.3276892006
8000.0	trace_distance	0.3527860641
8000.0	trace_distance	0.3410030603
8000.0	trace_distance	0.3278566599
20000.0	fidelity1	0.7807995081
20000.0	fidelity1	0.7755338550
20000.0	fidelity1	0.7771553993
20000.0	fidelity1	0.7812587619
20000.0	fidelity1	0.7770723104
20000.0	fidelity1	0.7761887312
20000.0	fidelity1	0.7804898024
20000.0	fidelity1	0.7793618441
20000.0	fidelity1	0.7800801992
20000.0	fidelity1	0.7795147896
20000.0	fidelity1	0.7817423344
20000.0	fidelity1	0.7817109823
20000.0	fidelity1	0.7797731757
20000.0	fidelity1	0.7817179561
20000.0	fidelity1	0.7798913717
20000.0	fidelity1	0.7788757086
20000.0	fidelity1	0.7811157703
20000.0	fidelity1	0.7734187841
20000.0	fidelity1	0.7815409899
